datetime,underlying_price,date,option_symbol,option_type,strike,expiry,bid,ask,mid,T,sigma,bs_price,signal,exec_price
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721C00647000,call,647.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,0.005179730265269189,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721C00648000,call,648.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,0.0036729057754710803,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721C00649000,call,649.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,0.002583673118890406,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721C00650000,call,650.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,0.0018029694184473755,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721C00655000,call,655.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,0.00026459182475577214,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721C00660000,call,660.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,3.179819816818974e-05,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721C00665000,call,665.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,3.1334371317012777e-06,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721C00670000,call,670.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,2.5367501133563076e-07,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721C00680000,call,680.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,9.312482113954121e-10,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721C00685000,call,685.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,4.247149496771214e-11,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721C00690000,call,690.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,1.6095055530212404e-12,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721C00695000,call,695.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,5.084697510362477e-14,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721C00700000,call,700.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,1.3435596988671675e-15,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00400000,put,400.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,1.412542660538359e-170,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00405000,put,405.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,3.9776813709283595e-161,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00410000,put,410.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,4.637058682344389e-152,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00415000,put,415.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,2.3034835812913884e-143,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00445000,put,445.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,2.5068411769270554e-98,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00455000,put,455.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,8.687403285155735e-86,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00460000,put,460.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,6.125636603799326e-80,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00465000,put,465.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,2.3205646900175474e-74,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00470000,put,470.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,4.811394774862462e-69,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00475000,put,475.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,5.558295736512763e-64,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00485000,put,485.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,1.3737537679526248e-54,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00490000,put,490.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,3.036519478528221e-50,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00495000,put,495.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,3.9921259953191314e-46,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00500000,put,500.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,3.168728951048192e-42,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00505000,put,505.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,1.5406189058745998e-38,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00510000,put,510.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,4.652732809823871e-35,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00515000,put,515.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,8.847202887152842e-32,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00520000,put,520.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,1.0732272430325932e-28,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00525000,put,525.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,8.412028588782762e-26,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00530000,put,530.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,4.3133409117107786e-23,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00535000,put,535.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,1.4644335706012093e-20,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00540000,put,540.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,3.331037711523001e-18,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00545000,put,545.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,5.135022046348132e-16,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00550000,put,550.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,5.4257794922621366e-14,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00555000,put,555.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,3.9734591812446815e-12,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00560000,put,560.0,2025-07-21,0.0,0.01,0.005,0.05332001522070015,0.06787961026671298,2.0391143163695314e-10,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00565000,put,565.0,2025-07-21,0.01,0.02,0.015,0.05332001522070015,0.13957155854573924,7.4137705773456e-09,-1,0.01
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00570000,put,570.0,2025-07-21,0.01,0.02,0.015,0.05332001522070015,0.12710991869512608,1.930793833484492e-07,-1,0.01
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00575000,put,575.0,2025-07-21,0.01,0.02,0.015,0.05332001522070015,0.11465708807750581,3.6422435208858465e-06,-1,0.01
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00580000,put,580.0,2025-07-21,0.01,0.02,0.015,0.05332001522070015,0.10219812069933733,5.033831681135019e-05,-1,0.01
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00585000,put,585.0,2025-07-21,0.01,0.02,0.015,0.05332001522070015,0.08971410347487092,0.0005158074791781209,-1,0.01
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00590000,put,590.0,2025-07-21,0.01,0.02,0.015,0.05332001522070015,0.0771801149099451,0.003968299295949218,-1,0.01
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00591000,put,591.0,2025-07-21,0.01,0.02,0.015,0.05332001522070015,0.07466450959702672,0.005773000586828614,-1,0.01
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00592000,put,592.0,2025-07-21,0.01,0.02,0.015,0.05332001522070015,0.07214523485406209,0.008308147287688028,-1,0.01
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00593000,put,593.0,2025-07-21,0.01,0.02,0.015,0.05332001522070015,0.06787961026671298,0.011829409275053493,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00594000,put,594.0,2025-07-21,0.01,0.02,0.015,0.05332001522070015,0.06787961026671298,0.016665954570781683,0,
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00595000,put,595.0,2025-07-21,0.01,0.02,0.015,0.05332001522070015,0.06456156789767441,0.023235859450341678,1,0.02
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00596000,put,596.0,2025-07-21,0.02,0.03,0.025,0.05332001522070015,0.06581473896464206,0.0320629207327201,1,0.03
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00597000,put,597.0,2025-07-21,0.02,0.03,0.025,0.05332001522070015,0.0631455089527512,0.043794432671740324,1,0.03
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00598000,put,598.0,2025-07-21,0.02,0.03,0.025,0.05332001522070015,0.06046871953782579,0.059219301625031306,1,0.03
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00599000,put,599.0,2025-07-21,0.02,0.03,0.025,0.05332001522070015,0.0577836376545591,0.07928567679527276,1,0.03
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00600000,put,600.0,2025-07-21,0.02,0.03,0.025,0.05332001522070015,0.055089444446348446,0.10511709040930484,1,0.03
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00601000,put,601.0,2025-07-21,0.02,0.03,0.025,0.05332001522070015,0.05238521955235426,0.13802594436535287,1,0.03
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00602000,put,602.0,2025-07-21,0.02,0.03,0.025,0.05332001522070015,0.049669921414835116,0.17952307301171544,1,0.03
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00603000,put,603.0,2025-07-21,0.02,0.03,0.025,0.05332001522070015,0.0469423622869366,0.2313220735882311,1,0.03
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00604000,put,604.0,2025-07-21,0.02,0.03,0.025,0.05332001522070015,0.044201176065537286,0.2953371448857638,1,0.03
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00605000,put,605.0,2025-07-21,0.02,0.03,0.025,0.05332001522070015,0.041444776226956484,0.3736733240030219,1,0.03
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00606000,put,606.0,2025-07-21,0.02,0.03,0.025,0.05332001522070015,0.03867129981820422,0.4686082667464575,1,0.03
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00607000,put,607.0,2025-07-21,0.03,0.04,0.035,0.05332001522070015,0.037644608300676424,0.5825650762507735,1,0.04
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00608000,put,608.0,2025-07-21,0.03,0.04,0.035,0.05332001522070015,0.03472293627687198,0.7180761336335593,1,0.04
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00609000,put,609.0,2025-07-21,0.03,0.04,0.035,0.05332001522070015,0.031773579596307576,0.877738400412511,1,0.04
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00610000,put,610.0,2025-07-21,0.03,0.04,0.035,0.05332001522070015,0.028791970235525852,1.0641612121419541,1,0.04
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00611000,put,611.0,2025-07-21,0.04,0.05,0.045,0.05332001522070015,0.026875340274599525,1.2799081262560321,1,0.05
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00612000,put,612.0,2025-07-21,0.04,0.05,0.045,0.05332001522070015,0.023712641073326338,1.5274348805912723,1,0.05
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00613000,put,613.0,2025-07-21,0.04,0.05,0.045,0.05332001522070015,0.02048886769369049,1.809025918842167,1,0.05
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00614000,put,614.0,2025-07-21,0.05,0.06,0.055,0.05332001522070015,0.01789002534308414,2.1267322062768415,1,0.06
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00615000,put,615.0,2025-07-21,0.06,0.07,0.065,0.05332001522070015,0.014934795378644065,2.4823131632628304,1,0.07
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00616000,put,616.0,2025-07-21,0.07,0.08,0.07500000000000001,0.05332001522070015,0.011594390825879063,2.8771854678636544,1,0.08
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00617000,put,617.0,2025-07-21,0.08,0.09,0.08499999999999999,0.05332001522070015,0.007743567034752322,3.312381219152371,1,0.09
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00618000,put,618.0,2025-07-21,0.1,0.11,0.10500000000000001,0.05332001522070015,0.0029755804460309494,3.7885175229409356,1,0.11
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00619000,put,619.0,2025-07-21,0.13,0.14,0.135,0.05332001522070015,,4.30577898932529,1,0.14
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00620000,put,620.0,2025-07-21,0.17,0.18,0.175,0.05332001522070015,-0.014159714955683023,4.86391395744846,1,0.18
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00621000,put,621.0,2025-07-21,0.21,0.22,0.215,0.05332001522070015,,5.462244536695209,1,0.22
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00622000,put,622.0,2025-07-21,0.27,0.28,0.275,0.05332001522070015,,6.099689828858175,1,0.28
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00623000,put,623.0,2025-07-21,0.35,0.36,0.355,0.05332001522070015,,6.774801025474687,1,0.36
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00624000,put,624.0,2025-07-21,0.46,0.47,0.46499999999999997,0.05332001522070015,,7.485806505496612,1,0.47
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00625000,put,625.0,2025-07-21,0.62,0.63,0.625,0.05332001522070015,,8.230664627778765,1,0.63
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00626000,put,626.0,2025-07-21,0.83,0.84,0.835,0.05332001522070015,,9.00712164461919,1,0.84
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00627000,put,627.0,2025-07-21,1.14,1.15,1.145,0.05332001522070015,,9.812772066392426,1,1.15
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00628000,put,628.0,2025-07-21,1.56,1.57,1.565,0.05332001522070015,,10.645118878357266,1,1.57
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00629000,put,629.0,2025-07-21,2.1,2.14,2.12,0.05332001522070015,,11.501631231203305,1,2.14
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00630000,put,630.0,2025-07-21,2.78,2.84,2.8099999999999996,0.05332001522070015,,12.379797568697427,1,2.84
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00631000,put,631.0,2025-07-21,3.59,3.65,3.62,0.05332001522070015,,13.277172583854963,1,3.65
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00632000,put,632.0,2025-07-21,4.45,4.58,4.515000000000001,0.05332001522070015,,14.191416871187243,1,4.58
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00633000,put,633.0,2025-07-21,5.39,5.53,5.46,0.05332001522070015,,15.120328629096662,1,5.53
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00634000,put,634.0,2025-07-21,6.39,6.53,6.46,0.05332001522070015,,16.06186722944915,1,6.53
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00635000,put,635.0,2025-07-21,7.0,8.52,7.76,0.05332001522070015,,17.01416888295023,1,8.52
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00636000,put,636.0,2025-07-21,7.4,9.52,8.46,0.05332001522070015,,17.975554969114228,1,9.52
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00638000,put,638.0,2025-07-21,9.4,11.52,10.46,0.05332001522070015,,19.919797209351827,1,11.52
2025-07-01 12:55:00,617.8200073242188,2025-07-19,SPY250721P00640000,put,640.0,2025-07-21,11.4,13.52,12.46,0.05332001522070015,,21.88480835252176,1,13.52
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00570000,call,570.0,2025-07-21,56.55,58.66,57.605,0.053318112633181126,0.4998050132539445,47.803834108002434,-1,56.55
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00575000,call,575.0,2025-07-21,51.55,53.66,52.605,0.053318112633181126,0.46908746670836876,42.80652099178451,-1,51.55
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00580000,call,580.0,2025-07-21,46.56,48.67,47.615,0.053318112633181126,0.438234505387717,37.80939018432764,-1,46.56
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00585000,call,585.0,2025-07-21,41.56,43.67,42.615,0.053318112633181126,0.40670461874929553,32.81353214991623,-1,41.56
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00590000,call,590.0,2025-07-21,36.56,38.67,37.615,0.053318112633181126,0.3746043724156348,27.824501660778083,-1,36.56
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00595000,call,595.0,2025-07-21,31.56,33.67,32.615,0.053318112633181126,0.3417725558376491,22.86379585431189,-1,31.56
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00599000,call,599.0,2025-07-21,27.57,29.68,28.625,0.053318112633181126,0.31502814050360617,18.9557148827289,-1,27.57
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00600000,call,600.0,2025-07-21,26.57,28.68,27.625,0.053318112633181126,0.30817892567005967,17.994534524455048,-1,26.57
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00603000,call,603.0,2025-07-21,23.57,25.68,24.625,0.053318112633181126,0.28731230943423464,15.171031360245593,-1,23.57
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00605000,call,605.0,2025-07-21,21.57,23.68,22.625,0.053318112633181126,0.2730977186435291,13.356394820891524,-1,21.57
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00607000,call,607.0,2025-07-21,19.58,21.69,20.634999999999998,0.053318112633181126,0.25878258779601604,11.614834235023864,-1,19.58
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00610000,call,610.0,2025-07-21,16.58,18.69,17.634999999999998,0.053318112633181126,0.23638530985915765,9.178206876008801,-1,16.58
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00611000,call,611.0,2025-07-21,16.4,16.83,16.615,0.053318112633181126,0.22835529789437736,8.421648750446593,-1,16.4
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00612000,call,612.0,2025-07-21,14.59,16.7,15.645,0.053318112633181126,0.22111060844443772,7.696330257992884,-1,14.59
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00613000,call,613.0,2025-07-21,14.59,14.73,14.66,0.053318112633181126,0.21346160708981526,7.004059968885997,-1,14.59
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00614000,call,614.0,2025-07-21,13.6,13.73,13.665,0.053318112633181126,0.20548773500010267,6.346424247424181,-1,13.6
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00615000,call,615.0,2025-07-21,12.61,12.74,12.675,0.053318112633181126,0.1974403667998719,5.724747847798483,-1,12.61
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00616000,call,616.0,2025-07-21,11.62,11.75,11.684999999999999,0.053318112633181126,0.18920991403573725,5.140060459391975,-1,11.62
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00617000,call,617.0,2025-07-21,10.64,10.76,10.7,0.053318112633181126,0.18085979265406352,4.593070613815769,-1,10.64
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00618000,call,618.0,2025-07-21,9.66,9.78,9.719999999999999,0.053318112633181126,0.1723591310017865,4.084148055164746,-1,9.66
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00619000,call,619.0,2025-07-21,8.67,8.8,8.735,0.053318112633181126,0.1634939539783706,3.613315299180101,-1,8.67
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00620000,call,620.0,2025-07-21,7.72,7.83,7.775,0.053318112633181126,0.15474375008486027,3.180248689802852,-1,7.72
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00621000,call,621.0,2025-07-21,6.77,6.88,6.824999999999999,0.053318112633181126,0.14578426275622394,2.784288829569107,-1,6.77
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00622000,call,622.0,2025-07-21,5.83,5.92,5.875,0.053318112633181126,0.13635630508848115,2.4244598408583045,-1,5.83
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00623000,call,623.0,2025-07-21,4.92,5.0,4.96,0.053318112633181126,0.12697874479234095,2.0994965341533316,-1,4.92
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00624000,call,624.0,2025-07-21,4.04,4.1,4.07,0.053318112633181126,0.11733408164586781,1.8078782397651025,-1,4.04
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00625000,call,625.0,2025-07-21,3.2,3.26,3.23,0.053318112633181126,0.10770127076439957,1.5478678183370391,-1,3.2
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00626000,call,626.0,2025-07-21,2.43,2.47,2.45,0.053318112633181126,0.09803866524759956,1.317554214010073,-1,2.43
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00627000,call,627.0,2025-07-21,1.75,1.76,1.755,0.053318112633181126,0.08855757601479491,1.114896856694088,-1,1.75
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00628000,call,628.0,2025-07-21,1.17,1.18,1.1749999999999998,0.053318112633181126,0.07962727606884513,0.9377702539766801,-1,1.17
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00629000,call,629.0,2025-07-21,0.72,0.74,0.73,0.053318112633181126,0.07160895773366266,0.784007230213362,1,0.74
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00630000,call,630.0,2025-07-21,0.42,0.43,0.425,0.053318112633181126,0.0649461226289092,0.6514394566842867,1,0.43
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00631000,call,631.0,2025-07-21,0.23,0.24,0.235,0.053318112633181126,0.05968481334796667,0.537934155255769,1,0.24
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00632000,call,632.0,2025-07-21,0.11,0.12,0.11499999999999999,0.053318112633181126,0.05479412292752996,0.4414261296842241,1,0.12
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00633000,call,633.0,2025-07-21,0.05,0.06,0.055,0.053318112633181126,0.05126593145199922,0.35994456423802745,1,0.06
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00634000,call,634.0,2025-07-21,0.02,0.03,0.025,0.053318112633181126,0.04846891400181168,0.29163431053201805,1,0.03
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00635000,call,635.0,2025-07-21,0.01,0.02,0.015,0.053318112633181126,0.04796382623778607,0.23477164464120648,1,0.02
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00636000,call,636.0,2025-07-21,0.01,0.02,0.015,0.053318112633181126,0.050387059500590484,0.18777470522359963,1,0.02
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00637000,call,637.0,2025-07-21,0.0,0.01,0.005,0.053318112633181126,0.04708026550918448,0.14920901083240778,1,0.01
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00638000,call,638.0,2025-07-21,0.0,0.01,0.005,0.053318112633181126,0.04925848417930625,0.11778859601495029,1,0.01
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00639000,call,639.0,2025-07-21,0.0,0.01,0.005,0.053318112633181126,0.0514247205189359,0.09237340003690164,1,0.01
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00640000,call,640.0,2025-07-21,0.0,0.01,0.005,0.053318112633181126,0.05357950947708317,0.07196359116810491,1,0.01
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00641000,call,641.0,2025-07-21,0.0,0.01,0.005,0.053318112633181126,0.055723335427594944,0.05569151801928385,1,0.01
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00642000,call,642.0,2025-07-21,0.0,0.01,0.005,0.053318112633181126,0.05785663904220687,0.04281195379872038,1,0.01
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00643000,call,643.0,2025-07-21,0.0,0.01,0.005,0.053318112633181126,0.059979822964248544,0.03269124698420178,1,0.01
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00644000,call,644.0,2025-07-21,0.0,0.01,0.005,0.053318112633181126,0.062093256533722274,0.02479592051595958,1,0.01
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00645000,call,645.0,2025-07-21,0.0,0.01,0.005,0.053318112633181126,0.06419727975440997,0.018681178681382082,1,0.01
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00646000,call,646.0,2025-07-21,0.0,0.01,0.005,0.053318112633181126,0.06629220664963087,0.013979693107235125,1,0.01
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00647000,call,647.0,2025-07-21,0.0,0.01,0.005,0.053318112633181126,0.06836543951953995,0.010390952375002538,1,0.01
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00648000,call,648.0,2025-07-21,0.0,0.01,0.005,0.053318112633181126,0.0732791725550351,0.007671378173266685,0,
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00649000,call,649.0,2025-07-21,0.0,0.01,0.005,0.053318112633181126,0.0732791725550351,0.005625337774269656,0,
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00650000,call,650.0,2025-07-21,0.0,0.01,0.005,0.053318112633181126,0.0732791725550351,0.004097119937819471,0,
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00655000,call,655.0,2025-07-21,0.0,0.01,0.005,0.053318112633181126,0.0732791725550351,0.0007584438260327675,0,
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00660000,call,660.0,2025-07-21,0.0,0.01,0.005,0.053318112633181126,0.0732791725550351,0.00011852062348438608,0,
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00665000,call,665.0,2025-07-21,0.0,0.01,0.005,0.053318112633181126,0.0732791725550351,1.564913822496225e-05,0,
2025-07-01 12:56:00,617.5,2025-07-19,SPY250721C00670000,call,670.0,2025-07-21,0.0,0.01,0.005,0.053318112633181126,0.0732791725550351,1.7484986860989097e-06,0,
